Gasage (yr BP),CO2 (ppmv),bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Year
805668.8684046668,207.28544010704545,3116,1713.25,131097.0,129881.3333,-371.4,221.3,4.043,7819
805668.8684046668,207.28544010704545,3117,1713.8,131130.6,129920.6667,-382.4,219.5,3.591,7819
805668.8684046668,207.28544010704545,3118,1714.35,131168.5,129960.0,-379.0,220.1,3.836,7819
805668.8684046668,207.28544010704545,3119,1714.9,131203.9,129999.6667,-371.5,221.3,3.886,7819
805668.8684046668,207.28544010704545,3120,1715.45,131238.9,130039.3333,-378.5,220.2,3.833,7819
805668.8684046668,207.28544010704545,3121,1716.0,131274.5,130079.0,-380.1,219.9,3.725,7819
805668.8684046668,207.28544010704545,3122,1716.55,131311.0,130118.6667,-375.8,220.6,3.838,7819
805668.8684046668,207.28544010704545,3123,1717.1,131346.5,130158.3333,-374.9,220.7,3.886,7819
805668.8684046668,207.28544010704545,3124,1717.65,131381.5,130198.0,-381.4,219.7,3.596,7819
805668.8684046668,207.28544010704545,3125,1718.2,131419.4,130239.3333,-381.5,219.7,3.744,7819
805668.8684046668,207.28544010704545,3126,1718.75,131455.8,130280.6667,-372.3,221.2,3.663,7819
805668.8684046668,207.28544010704545,3127,1719.3,131493.0,130322.0,-386.7,218.8,3.499,7819
805668.8684046668,207.28544010704545,3128,1719.85,131532.0,130364.6667,-384.4,219.2,3.411,7819
805668.8684046668,207.28544010704545,3129,1720.4,131571.9,130407.3333,-378.2,220.2,3.637,7819
805668.8684046668,207.28544010704545,3130,1720.95,131609.4,130450.0,-381.8,219.6,3.573,7819
805668.8684046668,207.28544010704545,3131,1721.5,131647.6,130493.0,-383.0,219.4,3.455,7819
805668.8684046668,207.28544010704545,3132,1722.05,131687.1,130536.0,-385.7,218.9,3.348,7819
805668.8684046668,207.28544010704545,3133,1722.6,131727.9,130579.0,-384.7,219.1,3.367,7819
805668.8684046668,207.28544010704545,3134,1723.15,131768.5,130623.3333,-384.9,219.1,3.344,7819
805668.8684046668,207.28544010704545,3135,1723.7,131809.3,130667.6667,-386.0,218.9,3.325,7819
805668.8684046668,207.28544010704545,3136,1724.25,131850.4,130712.0,-385.4,219.0,3.232,7819
805668.8684046668,207.28544010704545,3137,1724.8,131892.7,130758.3333,-391.9,217.9,3.109,7819
805668.8684046668,207.28544010704545,3138,1725.35,131936.7,130804.6667,-388.2,218.5,3.15,7819
805668.8684046668,207.28544010704545,3139,1725.9,131980.1,130851.0,-386.9,218.7,3.24,7819
805668.8684046668,207.28544010704545,3140,1726.45,132022.3,130896.6667,-387.9,218.6,3.197,7819
805668.8684046668,207.28544010704545,3141,1727.0,132065.1,130942.3333,-388.2,218.5,3.216,7819
805668.8684046668,207.28544010704545,3142,1727.55,132107.7,130988.0,-385.9,218.9,3.227,7819
805668.8684046668,207.28544010704545,3143,1728.1,132150.1,131034.3333,-388.4,218.5,3.152,7819
805668.8684046668,207.28544010704545,3144,1728.65,132193.6,131080.6667,-392.4,217.8,3.041,7819
805668.8684046668,207.28544010704545,3145,1729.2,132238.7,131127.0,-390.0,218.2,3.078,7819
805668.8684046668,207.28544010704545,3146,1729.75,132283.2,131173.3333,-387.4,218.6,3.199,7819
805668.8684046668,207.28544010704545,3147,1730.3,132326.1,131219.6667,-389.9,218.2,3.119,7819
805668.8684046668,207.28544010704545,3148,1730.85,132370.0,131266.0,-385.7,218.9,3.206,7819
805668.8684046668,207.28544010704545,3149,1731.4,132412.9,131313.0,-391.6,217.9,3.078,7819
805668.8684046668,207.28544010704545,3150,1731.95,132457.5,131360.0,-390.9,218.1,2.913,7819
805668.8684046668,207.28544010704545,3151,1732.5,132504.6,131407.0,-400.2,216.5,2.745,7819
805668.8684046668,207.28544010704545,3152,1733.05,132554.6,131459.3333,-397.1,217.0,2.745,7819
805668.8684046668,207.28544010704545,3153,1733.6,132604.7,131511.6667,-394.2,217.5,2.814,7819
805668.8684046668,207.28544010704545,3154,1734.15,132653.6,131564.0,-396.8,217.1,2.792,7819
805668.8684046668,207.28544010704545,3155,1734.7,132702.8,131616.3333,-396.5,217.1,2.736,7819
805668.8684046668,207.28544010704545,3156,1735.25,132753.1,131668.6667,-399.5,216.6,2.677,7819
805668.8684046668,207.28544010704545,3157,1735.8,132804.6,131721.0,-399.0,216.7,2.642,7819
805668.8684046668,207.28544010704545,3158,1736.35,132856.7,131775.0,-400.4,216.5,2.613,7819
805668.8684046668,207.28544010704545,3159,1736.9,132909.4,131829.0,-400.5,216.4,2.618,7819
805668.8684046668,207.28544010704545,3160,1737.45,132962.1,131883.0,-398.0,216.9,2.62,7819
805668.8684046668,207.28544010704545,3161,1738.0,133014.7,131939.6667,-406.9,215.4,2.395,7819
805668.8684046668,207.28544010704545,3162,1738.55,133072.3,131996.3333,-405.3,215.6,2.41,7819
805668.8684046668,207.28544010704545,3163,1739.1,133129.6,132053.0,-398.7,216.7,2.651,7819
805668.8684046668,207.28544010704545,3164,1739.65,133181.7,132106.0,-399.5,216.6,2.65,7819
805668.8684046668,207.28544010704545,3165,1740.2,133233.8,132159.0,-397.5,216.9,2.682,7819
805668.8684046668,207.28544010704545,3166,1740.75,133285.4,132212.0,-402.1,216.2,2.541,7819
805668.8684046668,207.28544010704545,3167,1741.3,133339.8,132268.0,-403.4,215.9,2.485,7819
805668.8684046668,207.28544010704545,3168,1741.85,133395.5,132324.0,-403.1,216.0,2.473,7819
805668.8684046668,207.28544010704545,3169,1742.4,133451.5,132380.0,-404.1,215.8,2.47,7819
805668.8684046668,207.28544010704545,3170,1742.95,133507.5,132437.3333,-402.1,216.2,2.467,7819
805668.8684046668,207.28544010704545,3171,1743.5,133563.7,132494.6667,-408.2,215.1,2.317,7819
805668.8684046668,207.28544010704545,3172,1744.05,133623.5,132552.0,-411.0,214.7,2.214,7819
805668.8684046668,207.28544010704545,3173,1744.6,133686.2,132612.3333,-405.6,215.6,2.32,7819
805668.8684046668,207.28544010704545,3174,1745.15,133746.0,132672.6667,-410.0,214.8,2.258,7819
805668.8684046668,207.28544010704545,3175,1745.7,133807.5,132733.0,-408.8,215.0,2.245,7819
805668.8684046668,207.28544010704545,3176,1746.25,133869.3,132794.3333,-411.6,214.6,2.174,7819
805668.8684046668,207.28544010704545,3177,1746.8,133933.3,132855.6667,-410.4,214.8,2.167,7819
805668.8684046668,207.28544010704545,3178,1747.35,133997.4,132917.0,-415.2,214.0,2.073,7819
805668.8684046668,207.28544010704545,3179,1747.9,134064.5,132979.3333,-413.8,214.2,2.093,7819
805668.8684046668,207.28544010704545,3180,1748.45,134131.0,133041.6667,-407.1,215.3,2.297,7819
805668.8684046668,207.28544010704545,3181,1749.0,134191.6,133104.0,-408.2,215.1,2.223,7819
805668.8684046668,207.28544010704545,3182,1749.55,134254.3,133167.6667,-417.2,213.6,2.024,7819
805668.8684046668,207.28544010704545,3183,1750.1,134323.2,133231.3333,-417.0,213.7,2.012,7819
805668.8684046668,207.28544010704545,3184,1750.65,134392.5,133295.0,-410.2,214.8,2.173,7819
805668.8684046668,207.28544010704545,3185,1751.2,134456.7,133354.6667,-408.9,215.0,2.237,7819
805668.8684046668,207.28544010704545,3186,1751.75,134519.0,133414.3333,-410.9,214.7,2.172,7819
805668.8684046668,207.28544010704545,3187,1752.3,134583.3,133474.0,-415.6,213.9,2.022,7819
805668.8684046668,207.28544010704545,3188,1752.85,134652.4,133540.3333,-417.5,213.6,1.966,7819
805668.8684046668,207.28544010704545,3189,1753.4,134723.5,133606.6667,-420.6,213.1,1.917,7819
805668.8684046668,207.28544010704545,3190,1753.95,134796.5,133673.0,-410.5,214.7,2.089,7819
805668.8684046668,207.28544010704545,3191,1754.5,134863.5,133737.6667,-418.7,213.4,1.956,7819
805668.8684046668,207.28544010704545,3192,1755.05,134935.1,133802.3333,-417.6,213.5,1.94,7819
805668.8684046668,207.28544010704545,3193,1755.6,135007.3,133867.0,-419.6,213.2,1.895,7819
805668.8684046668,207.28544010704545,3194,1756.15,135081.2,133934.6667,-422.7,212.7,1.832,7819
805668.8684046668,207.28544010704545,3195,1756.7,135157.8,134002.3333,-416.3,213.7,1.951,7819
805668.8684046668,207.28544010704545,3196,1757.25,135229.7,134070.0,-422.1,212.8,1.825,7819
805668.8684046668,207.28544010704545,3197,1757.8,135306.6,134139.6667,-421.3,212.9,1.834,7819
805668.8684046668,207.28544010704545,3198,1758.35,135383.2,134209.3333,-421.2,212.9,1.829,7819
805668.8684046668,207.28544010704545,3199,1758.9,135460.0,134279.0,-423.7,212.5,1.778,7819
805668.8684046668,207.28544010704545,3200,1759.45,135539.1,134350.3333,-423.0,212.6,1.783,7819
805668.8684046668,207.28544010704545,3201,1760.0,135618.0,134421.6667,-422.8,212.6,1.775,7819
805668.8684046668,207.28544010704545,3202,1760.55,135697.3,134493.0,-426.1,212.1,1.712,7819
805668.8684046668,207.28544010704545,3203,1761.1,135779.6,134567.0,-424.6,212.3,1.731,7819
805668.8684046668,207.28544010704545,3204,1761.65,135861.0,134641.0,-425.9,212.1,1.692,7819
805668.8684046668,207.28544010704545,3205,1762.2,135944.3,134715.0,-429.4,211.5,1.618,7819
805668.8684046668,207.28544010704545,3206,1762.75,136031.5,134794.0,-429.8,211.5,1.595,7819
805668.8684046668,207.28544010704545,3207,1763.3,136120.0,134873.0,-430.0,211.4,1.576,7819
805668.8684046668,207.28544010704545,3208,1763.85,136209.5,134952.0,-434.0,210.8,1.498,7819
805668.8684046668,207.28544010704545,3209,1764.4,136303.9,135037.0,-434.6,210.7,1.476,7819
805668.8684046668,207.28544010704545,3210,1764.95,136399.6,135122.0,-434.3,210.7,1.477,7819
805668.8684046668,207.28544010704545,3211,1765.5,136495.4,135207.0,-434.7,210.6,1.464,7819
805668.8684046668,207.28544010704545,3212,1766.05,136592.1,135292.3333,-430.7,210.3,1.444,7819
805668.8684046668,207.28544010704545,3213,1766.6,136690.1,135377.6667,-428.7,211.6,1.584,7819
805668.8684046668,207.28544010704545,3214,1767.15,136779.6,135463.0,-435.8,210.4,1.446,7819
805668.8684046668,207.28544010704545,3215,1767.7,136877.6,135547.6667,-432.5,211.0,1.523,7819
805668.8684046668,207.28544010704545,3216,1768.25,136970.7,135632.3333,-427.2,211.8,1.626,7819
805668.8684046668,207.28544010704545,3217,1768.8,137058.0,135717.0,-431.9,211.0,1.524,7819
805668.8684046668,207.28544010704545,3218,1769.35,137151.1,135807.6667,-437.9,210.0,1.412,7819
805668.8684046668,207.28544010704545,3219,1769.9,137251.8,135898.3333,-434.8,210.5,1.437,7819
805668.8684046668,207.28544010704545,3220,1770.45,137350.6,135989.0,-438.3,210.0,1.381,7819
805668.8684046668,207.28544010704545,3221,1771.0,137453.6,136087.6667,-439.8,209.7,1.345,7819
805668.8684046668,207.28544010704545,3222,1771.55,137559.4,136186.3333,-440.0,209.7,1.351,7819
805668.8684046668,207.28544010704545,3223,1772.1,137664.7,136285.0,-432.2,210.9,1.481,7819
805668.8684046668,207.28544010704545,3224,1772.65,137760.9,136380.6667,-438.3,209.9,1.39,7819
805668.8684046668,207.28544010704545,3225,1773.2,137863.4,136476.3333,-435.9,210.3,1.415,7819
805668.8684046668,207.28544010704545,3226,1773.75,137964.2,136572.0,-437.9,210.0,1.38,7819
805668.8684046668,207.28544010704545,3227,1774.3,138067.5,136670.3333,-439.2,209.7,1.355,7819
805668.8684046668,207.28544010704545,3228,1774.85,138172.9,136768.6667,-431.6,211.0,1.515,7819
805668.8684046668,207.28544010704545,3229,1775.4,138267.1,136867.0,-431.7,211.0,1.506,7819
805668.8684046668,207.28544010704545,3230,1775.95,138362.0,136964.6667,-436.6,210.2,1.416,7819
805668.8684046668,207.28544010704545,3231,1776.5,138462.9,137062.3333,-435.5,210.3,1.423,7819
805668.8684046668,207.28544010704545,3232,1777.05,138563.4,137160.0,-435.7,210.3,1.427,7819
805668.8684046668,207.28544010704545,3233,1777.6,138663.7,137261.0,-433.1,210.7,1.462,7819
805668.8684046668,207.28544010704545,3234,1778.15,138761.6,137362.0,-438.3,209.8,1.376,7819
805668.8684046668,207.28544010704545,3235,1778.7,138865.7,137463.0,-435.8,210.2,1.413,7819
805668.8684046668,207.28544010704545,3236,1779.25,138967.2,137565.6667,-434.3,210.5,1.443,7819
805668.8684046668,207.28544010704545,3237,1779.8,139066.6,137668.3333,-436.6,210.1,1.402,7819
805668.8684046668,207.28544010704545,3238,1780.35,139168.9,137771.0,-434.9,210.4,1.428,7819
805668.8684046668,207.28544010704545,3239,1780.9,139269.4,137877.0,-437.5,209.9,1.377,7819
805668.8684046668,207.28544010704545,3240,1781.45,139373.7,137983.0,-437.7,209.9,1.371,7819
805668.8684046668,207.28544010704545,3241,1782.0,139478.5,138089.0,-434.0,210.5,1.447,7819
805668.8684046668,207.28544010704545,3242,1782.55,139577.9,138198.0,-439.6,209.6,1.333,7819
805668.8684046668,207.28544010704545,3243,1783.1,139685.8,138307.0,-436.8,210.0,1.376,7819
805668.8684046668,207.28544010704545,3244,1783.65,139790.4,138416.0,-439.1,209.7,1.33,7819
805668.8684046668,207.28544010704545,3245,1784.2,139898.7,138534.0,-443.0,209.0,1.266,7819
805668.8684046668,207.28544010704545,3246,1784.75,140012.5,138652.0,-440.8,209.4,1.294,7819
805668.8684046668,207.28544010704545,3247,1785.3,140123.9,138770.0,-440.0,209.5,1.313,7819
805668.8684046668,207.28544010704545,3248,1785.85,140233.7,138888.0,-440.1,209.5,1.314,7819
805668.8684046668,207.28544010704545,3249,1786.4,140343.6,139006.0,-438.9,209.7,1.337,7819
805668.8684046668,207.28544010704545,3250,1786.95,140451.5,139124.0,-437.5,209.9,1.362,7819
805668.8684046668,207.28544010704545,3251,1787.5,140557.6,139240.6667,-437.6,209.9,1.36,7819
805668.8684046668,207.28544010704545,3252,1788.05,140663.9,139357.3333,-439.3,209.6,1.327,7819
805668.8684046668,207.28544010704545,3253,1788.6,140772.8,139474.0,-441.0,209.3,1.295,7819
805668.8684046668,207.28544010704545,3254,1789.15,140884.6,139594.3333,-437.0,209.9,1.359,7819
805668.8684046668,207.28544010704545,3255,1789.7,140991.1,139714.6667,-440.9,209.3,1.313,7819
805668.8684046668,207.28544010704545,3256,1790.25,141101.4,139835.0,-434.1,210.4,1.4,7819
805668.8684046668,207.28544010704545,3257,1790.8,141204.9,139955.0,-441.2,209.2,1.299,7819
805668.8684046668,207.28544010704545,3258,1791.35,141316.5,140075.0,-440.7,209.3,1.293,7819
805668.8684046668,207.28544010704545,3259,1791.9,141428.8,140195.0,-436.8,210.0,1.375,7819
805668.8684046668,207.28544010704545,3260,1792.45,141534.3,140314.0,-435.3,210.2,1.396,7819
805668.8684046668,207.28544010704545,3261,1793.0,141638.3,140433.0,-440.4,209.4,1.311,7819
805668.8684046668,207.28544010704545,3262,1793.55,141749.2,140552.0,-438.0,209.7,1.337,7819
805668.8684046668,207.28544010704545,3263,1794.1,141857.9,140676.6667,-440.1,209.4,1.307,7819
805668.8684046668,207.28544010704545,3264,1794.65,141969.2,140801.3333,-440.8,209.3,1.288,7819
805668.8684046668,207.28544010704545,3265,1795.2,142082.1,140926.0,-441.0,209.2,1.289,7819
805668.8684046668,207.28544010704545,3266,1795.75,142195.1,141051.0,-438.5,209.7,1.329,7819
805668.8684046668,207.28544010704545,3267,1796.3,142304.7,141176.0,-439.0,209.6,1.331,7819
805668.8684046668,207.28544010704545,3268,1796.85,142414.1,141301.0,-436.2,210.0,1.378,7819
805668.8684046668,207.28544010704545,3269,1797.4,142519.9,141426.3333,-438.8,209.6,1.329,7819
805668.8684046668,207.28544010704545,3270,1797.95,142629.7,141551.6667,-442.0,209.1,1.281,7819
805668.8684046668,207.28544010704545,3271,1798.5,142743.6,141677.0,-433.9,210.4,1.417,7819
805668.8684046668,207.28544010704545,3272,1799.05,142846.7,141795.0,-433.6,210.5,1.434,7819
805668.8684046668,207.28544010704545,3273,1799.6,142948.6,141913.0,-437.0,209.9,1.387,7819
805668.8684046668,207.28544010704545,3274,1800.15,143054.0,142031.0,-432.8,210.6,1.441,7819
805668.8684046668,207.28544010704545,3275,1800.7,143155.5,142152.3333,-436.4,210.0,1.385,7819
805668.8684046668,207.28544010704545,3276,1801.25,143261.1,142273.6667,-438.6,209.6,1.334,7819
805668.8684046668,207.28544010704545,3277,1801.8,143370.9,142395.0,-441.7,209.1,1.276,7819
805668.8684046668,207.28544010704545,3278,1802.35,143485.7,142522.0,-437.6,209.8,1.346,7819
805668.8684046668,207.28544010704545,3279,1802.9,143594.6,142649.0,-438.2,209.7,1.351,7819
805668.8684046668,207.28544010704545,3280,1803.45,143703.1,142776.0,-434.8,210.3,1.405,7819
805668.8684046668,207.28544010704545,3281,1804.0,143807.5,142893.0,-435.5,210.1,1.41,7819
805668.8684046668,207.28544010704545,3282,1804.55,143911.6,143010.0,-431.8,210.7,1.469,7819
805668.8684046668,207.28544010704545,3283,1805.1,144011.5,143127.0,-435.3,210.2,1.405,7819
805668.8684046668,207.28544010704545,3284,1805.65,144116.1,143250.3333,-439.4,209.5,1.321,7819
805668.8684046668,207.28544010704545,3285,1806.2,144227.4,143373.6667,-439.0,209.6,1.321,7819
805668.8684046668,207.28544010704545,3286,1806.75,144338.7,143497.0,-440.2,209.4,1.314,7819
805668.8684046668,207.28544010704545,3287,1807.3,144450.7,143614.3333,-434.1,210.4,1.424,7819
805668.8684046668,207.28544010704545,3288,1807.85,144554.1,143731.6667,-430.8,210.9,1.481,7819
805668.8684046668,207.28544010704545,3289,1808.4,144653.6,143849.0,-437.0,209.9,1.374,7819
805668.8684046668,207.28544010704545,3290,1808.95,144760.8,143971.0,-440.6,209.3,1.298,7819
805668.8684046668,207.28544010704545,3291,1809.5,144874.4,144093.0,-436.0,210.1,1.382,7819
805668.8684046668,207.28544010704545,3292,1810.05,144981.2,144215.0,-440.5,209.3,1.298,7819
805668.8684046668,207.28544010704545,3293,1810.6,145094.9,144336.0,-439.2,209.5,1.327,7819
805668.8684046668,207.28544010704545,3294,1811.15,145206.1,144457.0,-434.3,210.3,1.42,7819
805668.8684046668,207.28544010704545,3295,1811.7,145310.1,144578.0,-431.7,210.8,1.471,7819
805668.8684046668,207.28544010704545,3296,1812.25,145410.6,144692.0,-435.7,210.1,1.404,7819
805668.8684046668,207.28544010704545,3297,1812.8,145515.9,144806.0,-436.0,210.1,1.388,7819
805668.8684046668,207.28544010704545,3298,1813.35,145622.5,144920.0,-436.8,209.9,1.374,7819
805668.8684046668,207.28544010704545,3299,1813.9,145730.2,145035.6667,-433.5,210.5,1.438,7819
805668.8684046668,207.28544010704545,3300,1814.45,145833.1,145151.3333,-436.8,209.9,1.378,7819
805668.8684046668,207.28544010704545,3301,1815.0,145940.6,145267.0,-435.6,210.1,1.401,7819
805668.8684046668,207.28544010704545,3302,1815.55,146046.4,145382.6667,-433.4,210.5,1.425,7819
805668.8684046668,207.28544010704545,3303,1816.1,146150.5,145498.3333,-439.8,209.4,1.331,7819
805668.8684046668,207.28544010704545,3304,1816.65,146261.9,145614.0,-435.3,210.2,1.396,7819
805668.8684046668,207.28544010704545,3305,1817.2,146368.2,145726.6667,-434.6,210.3,1.421,7819
805668.8684046668,207.28544010704545,3306,1817.75,146472.7,145839.3333,-433.5,210.5,1.445,7819
805668.8684046668,207.28544010704545,3307,1818.3,146575.6,145952.0,-440.0,209.4,1.31,7819
805668.8684046668,207.28544010704545,3308,1818.85,146689.0,146070.6667,-436.4,210.0,1.367,7819
805668.8684046668,207.28544010704545,3309,1819.4,146797.8,146189.3333,-438.9,209.6,1.326,7819
805668.8684046668,207.28544010704545,3310,1819.95,146910.0,146308.0,-441.9,209.1,1.27,7819
805668.8684046668,207.28544010704545,3311,1820.5,147027.2,146423.0,-439.0,209.6,1.34,7819
805668.8684046668,207.28544010704545,3312,1821.05,147138.4,146538.0,-430.3,211.0,1.493,7819
805668.8684046668,207.28544010704545,3313,1821.6,147238.2,146653.0,-434.6,210.3,1.425,7819
805668.8684046668,207.28544010704545,3314,1822.15,147342.8,146765.6667,-437.0,209.9,1.376,7819
805668.8684046668,207.28544010704545,3315,1822.7,147451.2,146878.3333,-436.1,210.1,1.391,7819
805668.8684046668,207.28544010704545,3316,1823.25,147558.5,146991.0,-433.9,210.4,1.43,7819
805668.8684046668,207.28544010704545,3317,1823.8,147662.9,147094.0,-435.2,210.2,1.44,7819
805668.8684046668,207.28544010704545,3318,1824.35,147766.6,147197.0,-428.1,212.7,1.698,7819
805668.8684046668,207.28544010704545,3319,1824.9,147854.7,147300.0,-436.1,210.1,1.443,7819
805668.8684046668,207.28544010704545,3320,1825.45,147958.3,147408.0,-432.0,210.7,1.47,7819
805668.8684046668,207.28544010704545,3321,1826.0,148060.0,147516.0,-433.5,210.5,1.458,7819
805668.8684046668,207.28544010704545,3322,1826.55,148162.7,147624.0,-431.3,210.9,1.487,7819
805668.8684046668,207.28544010704545,3323,1827.1,148263.4,147735.3333,-435.7,210.1,1.405,7819
805668.8684046668,207.28544010704545,3324,1827.65,148370.0,147846.6667,-437.9,209.8,1.352,7819
805668.8684046668,207.28544010704545,3325,1828.2,148480.9,147958.0,-438.9,209.6,1.329,7819
